stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url
1167,101765,Ctra. de la Vila - Av. Segle XXI,41.31142456,2.02348512,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=101765
1168,101767,Ctra. de Bcn. a Sta. Creu de C. - Isaac Peral,41.29012251,1.99243589,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=101767
1170,101769,Ctra.de Bcn. a Sta. Creu de C.- Pol. Ind. Camí Ral,41.28822914,1.98986668,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=101769
1171,101770,Ctra. de Bcn. a Sta. Creu de C. - Camí d'Agullé,41.29035639,1.99251534,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=101770
1173,101772,Ctra. de Bcn. a Sta. Creu de C. - Av. R. de Parets,41.2994835,2.00428876,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=101772
1175,101775,Hospital Can Ruti,41.4829791,2.23792128,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=101775
1176,101776,Ctra. de Can Ruti - Av. de Cerdanya,41.46702021,2.2446646,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=101776
1177,101778,Ctra. de Can Ruti - Av. de Conflent,41.46691821,2.24451489,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=101778
1178,101779,Escola de Natura - Ctra. de Can Ruti,41.47125019,2.24366396,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=101779
1179,101780,Ctra. de Can Ruti - escales Tanatori,41.48356613,2.24081975,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=101780
1180,101781,Ctra. de Can Ruti - Centre disminuïts psíquics,41.47543788,2.23831271,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=101781
1181,151,Av. de Cornellà - Montesa,41.369641,2.081109,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=000151
1185,101800,Ctra. Font de l'Alzina - Sants,41.45977745,2.19789958,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=101800
1186,101801,Ctra. Font de l'Alzina - Sants,41.45960774,2.19777736,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=101801
1187,101803,Ctra. Font de l'Alzina - Av. Anselm de Riu,41.45829612,2.20117527,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=101803
1188,101804,Ctra. Font de l'Alzina - Lluís Nicolau,41.45822308,2.19935516,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=101804
1189,101805,Ctra. Font de l'Alzina núm. 101,41.46030236,2.19630741,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=101805
1190,115,Ctra. Nacional 152 - Bifurcació,41.4670401,2.17902548,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=000115
1199,1440,Pg. Vall d'Hebron - Scala Dei,41.439088,2.157768,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=001440
1202,101826,Coll i Pujol - Anselm Clavé,41.44889296,2.2422033,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=101826
1203,101828,Coll i Pujol - de la Selva,41.4522326,2.23833136,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=101828
1204,101829,Coll i Pujol - Sant Joan de la Creu,41.45206501,2.23830708,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=101829
1206,101831,Coll i Pujol - Vila Vall-Llebrera,41.45062459,2.24020045,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=101831
1207,324,Ctra. de Collblanc - Albéniz,41.375966,2.105988,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=000324
1208,906,Ctra. de Collblanc - Av. Tomás Giménez,41.376147,2.10344,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=000906
1209,1259,Collblanc - Cardenal Reig,41.375919,2.114639,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=001259
1210,905,Ctra. de Collblanc  - Av. Josep Molins,41.37619679,2.10663302,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=000905
1211,1725,Complex Esportiu Hospitalet Nord,41.37653428,2.10161355,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=001725
1212,1438,Ctra. de Collblanc - Pg. del Cementiri,41.37596989,2.11158294,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=001438
1213,1239,Metro Collblanc,41.37569756,2.12000728,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=001239
1214,831,Collblanc - Rosich,41.37576,2.114648,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=000831
1216,101851,Les Colomeres - Pl. Font Groga,41.30788467,1.99892286,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=101851
1220,54,Comte d'Urgell - Aragó,41.3846173,2.15553166,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=000054
1234,235,Consell de Cent - Cartagena,41.403777,2.182747,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=000235
1235,882,Consell de Cent - Meridiana,41.4065995,2.18651,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=000882
1239,121,Còrsega - Bailèn,41.40133241,2.16559142,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=000121
1240,1466,Còrsega - Hospital Clínic,41.389297,2.149643,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=001466
1241,101882,Còrdova - Cabrera,41.46458542,2.20130305,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=101882
1242,101883,Còrdova - Menorca,41.46455128,2.20400416,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=101883
1243,101884,Còrdova 49-51,41.46296932,2.20019222,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=101884
1244,101885,Còrdova 57-59,41.46188249,2.19985475,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=101885
1245,101888,Cornellà - Ptge. Llunas,41.36576959,2.0872347,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=101888
1246,930,Còrsega - Aribau,41.392177,2.153473,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=000930
1248,1730,Mercat Ciutat Meridiana,41.462304,2.178201,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=001730
1250,101897,Corts de Cadis - Ramón y Cajal,41.29076228,1.97953784,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=101897
1251,392,Creu Coberta - Pl. Espanya,41.375145,2.1475427,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=000392
1252,180,Creu Coberta - Pl. Espanya,41.37528619,2.14755864,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=000180
1253,181,Metro Hostafrancs,41.375281,2.144563,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=000181
1254,101905,Av. de la Generalitat - Creu d'En Muntaner,41.3733737,2.05760703,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=101905
1255,101906,Creu d'En Muntaner - del Ferrocarril,41.37289533,2.0582918,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=101906
1256,101907,Creu del Pedró - Canigó,41.3864269,2.08114728,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=101907
1258,101910,Rda. Sant Ramon - Ctra. Sta. Creu de Calafell,41.33347556,2.04276592,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=101910
1259,101913,Cristòfor Colom - Josep Marieges Julià,41.33476173,2.04303036,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=101913
1266,3360,Ctra. de la Marina - Pg. Ciutat de l'Hospitalet,41.32440368,2.10205525,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=003360
1287,101953,Camí Ral - Estació Rodalies Montgat-Nord,41.46895592,2.28685415,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=101953
1288,101954,Camí Ral - Estació Rodalies Montgat-Nord,41.46906609,2.28669425,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=101954
1289,1447,Ctra. del Carmel - Pasteur,41.417216,2.158452,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=001447
1293,1449,Ctra. del Carmel - Gran Vista,41.41830103,2.15731496,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=001449
1294,1218,Ctra. del Carmel - Pl. Raimon Casellas,41.416835,2.158833,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=001218
1297,1448,Ctra. del Carmel - Mühlberg,41.417956,2.157657,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=001448
1300,645,Av. de Cornellà - Gall,41.36972499,2.08078403,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=000645
1301,591,Av. d'Esplugues - Hospital Sant Joan de Déu,41.384924,2.103973,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=000591
1302,109237,Ctra. d'Esplugues - Joan Maragall,41.35645591,2.07017108,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=109237
1307,3359,Ctra. de la Marina - Av. Onze de Setembre,41.322748,2.103523,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=003359
1310,3376,Ctra. de la Marina - Mataró,41.322608,2.103457,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=003376
1313,114,Bifurcació - Ctra. Nacional 152,41.46698,2.1789129,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=000114
1328,1750,Ctra. Reial - de l'Estalvi,41.378268,2.079496,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=001750
1333,108585,Ctra. Reial - Torreblanca ,41.37986546,2.06044577,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=108585
1337,102033,Ctra. Sànson - Rbla. Marquesa de Castellbell,41.38899426,2.04574576,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=102033
1339,3138,Ctra. de St. Joan Despí - Terra Alta,41.36,2.062427,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=003138
1340,107143,Ctra. de Sant Joan Despí - Mercè Rodoreda,41.36054259,2.06222919,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=107143
1344,102040,Ctra. de Sant Climent - Av. Jocs Olímpìcs,41.32266561,2.01567024,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=102040
1347,102045,Ctra. de Sta. Coloma - Madrid,41.43553401,2.21428789,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=102045
1354,102055,Ctra. Viladecans - Ctra. de la Vila,41.29974496,2.03540792,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=102055
1358,1407,Dante Alighieri - Pantà de Tremp,41.426092,2.154499,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=001407
1360,1410,Dante Alighieri - Rambla del Carmel,41.427566,2.157583,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=001410
1361,402,Dante Alighieri - Santa Joana d'Arc,41.428454,2.160101,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=000402
1364,3433,Ctra. BV 2001 -  benzinera,41.370569,2.050316,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=003433
1365,102082,Didac Priu - Francesc Macià,41.33888843,2.04398923,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=102082
1389,102116,Giralda - Corts de Cadis,41.28943837,1.97859675,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=102116
1390,102117,Dr. Martí i Julià - Occident,41.37523999,2.12074461,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=102117
1391,773,Doctor Pi i Molist - Orduña,41.433421,2.173055,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=000773
1392,1511,Pla de las Madres de la Plaza de Mayo,41.435217,2.172227,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=001511
1393,1510,Doctor Pi i Molist - Maladeta,41.43349,2.173158,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=001510
1394,1589,Doctor Pi i Molist - Fabra i Puig,41.430771,2.174491,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=001589
1395,772,Doctor Pi i Molist - Pl. Virrei Amat,41.430885,2.1746523,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=000772
1396,102132,Dr. Soler i Torrens - Pl. de l'Església,41.33062682,2.09224359,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=102132
1397,102133,Dr. Soler i Torrens - Pl. de la Vila,41.33069439,2.09324839,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=102133
1408,108822,Enric Borràs - Pl. Rector Rifé,41.44570292,2.24521292,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=108822
1409,102151,Enric Prat de la Riba - Batllori,41.36340994,2.1109956,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=102151
1410,102152,Enric Prat de la Riba - Estrella,41.36218961,2.10806338,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=102152
1411,102154,Enric Prat de la Riba - Mestre Candi,41.36252421,2.10916407,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=102154
1412,102155,Enric Prat de la Riba - Mare de Déu de la Mercè,41.36352226,2.11253708,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=102155
1413,3463,Enric Prat de la Riba - Rambla Marina,41.36006929,2.10266511,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=003463
1414,319,Entença - Gran Via,41.37841636,2.15238428,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=000319
1416,59,Entença - Consell de Cent,41.38013841,2.15012408,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=000059
1417,102163,Ermita de Bellvitge - Bellvitge,41.35015719,2.1096617,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=102163
1423,787,Escorial - Legalitat,41.407944,2.160791,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=000787
1424,187,Escorial - Clínica Nostra Senyora del Remei,41.40981409,2.1590361,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=000187
1425,1335,Escorial - Pl. Joanic,41.40616,2.1625469,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=001335
1426,102177,Església - Molines,41.36162025,2.09862836,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=102177
1434,102185,de l'Esquirol - Espígol,41.36524044,2.0125952,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=102185
1445,102200,Estronci - Ametller,41.36483582,2.092585,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=102200
1449,102205,Eusebi Güell - Joan Martí,41.34763797,2.03362161,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=102205
1450,102207,Eusebi Güell - Pl. de les Forces Armades,41.34708779,2.0294041,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=102207
1452,569,Extremadura - Pl. Clementina Arderiu,41.422487,2.211272,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=000569
1456,102226,Farigola - Mare de Déu del Coll,41.41351228,2.14681109,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=102226
1457,102227,Farigola - Cambrils,41.41176904,2.14646932,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=102227
1458,102228,Farigola - Móra d´Ebre,41.41438844,2.14748899,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=102228
1475,102249,Av. J. Anselm Clavé - Joan Maragall,41.33183279,2.0949567,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=102249
1476,102250,Wilson - Alps,41.45652122,2.21563893,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=102250
1477,102251,Sardenya - Milà,41.45435113,2.21940148,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=102251
1478,1545,Floridablanca - Comte d'Urgell,41.38068893,2.16148846,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=001545
1481,102255,Florida - Bóbiles,41.37069577,2.11264391,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=102255
1482,109040,Florida - Primavera,41.36968844,2.11080566,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=109040
1486,102261,Ctra. Font de l'Alzina núm. 101,41.46020384,2.19636025,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=102261
1487,102265,Font - Av. Torrent Gornal,41.3722507,2.1126329,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=102265
1495,102276,Francesc Layret - Sant Miquel,41.45073812,2.24830373,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=102276
1499,102286,Francesc Macià - Marià Fortuny,41.34321466,2.04022511,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=102286
1504,102298,Freixes - del Mercat,41.38480318,2.0775862,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=102298
1505,1739,Fructuós Gelabert - Jacint Verdaguer,41.37276,2.067297,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=001739
1507,632,Fructuós Gelabert - Sant Martí de l'Erm,41.37280251,2.06746897,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=000632
1521,102331,Gral. Moragues - Calderón de la Barca,41.44789517,2.22235923,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=102331
1524,102334,General Weyler - Av. Salvador Espriu,41.44568156,2.23249481,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=102334
1525,102335,General Weyler - Llefià,41.44428717,2.2344758,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=102335
1528,102339,Girona - Barcelona,41.36253819,2.10307292,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=102339
1533,295,González Tablas - Sor Eulàlia d'Anzizu,41.385765,2.108859,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=000295
1536,1538,Pl. Borràs,41.404,2.117221,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=001538
1538,335,Gran Capità - Av. de l'Exèrcit,41.38744498,2.11078459,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=000335
1539,1391,Gran de Gràcia - Jesús,41.398356,2.157307,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=001391
1540,1261,Gran de Gràcia - Metro Fontana,41.401809,2.153274,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=001261
1542,1117,Gran de Gràcia - Pl. Trilla,41.40364809,2.1522132,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=001117
1543,1260,Gran de Gràcia - Travessera de Gràcia,41.400279,2.155029,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=001260
1545,641,Gran de Sant Andreu - Fabra i Puig,41.42933061,2.19004386,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=000641
1547,385,Gran Via - Bilbao,41.40908784,2.19479464,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=000385
1548,716,Gran Via - Bilbao,41.409605,2.194869,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=000716
1550,499,Gran Via - Padilla,41.400301,2.182905,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=000499
1555,1298,Gran Via - Sardenya,41.398739,2.180295,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=001298
1557,1230,Gran Via - Roger de Flor,41.39638083,2.17718159,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=001230
1559,795,Gran Via - Llacuna,41.406384,2.1912334,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=000795
1562,889,Gran Via - Maresme,41.418697,2.2069955,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=000889
1563,1664,Gran Via - Metro Besòs,41.42031405,2.20979154,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=001664
1568,1378,Carles III - Mejía Lequerica,41.384214,2.127233,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=001378
1573,516,Carles III - Numància,41.39172764,2.12927773,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=000516
1578,2142,Gran Vista,41.419972,2.159954,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=002142
1579,545,Gran Vista - IES Ferran Tallada,41.42083123,2.16170455,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=000545
1580,544,Gran Vista - Doctor Bové,41.41905026,2.15807729,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=000544
1581,546,IES Ferran Tallada,41.420692,2.161841,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=000546
1582,266,Gran Vista - Doctor Bové,41.41919077,2.15823312,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=000266
1584,102470,Granollers - Av. de Terrassa,41.46861135,2.24911814,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=102470
1587,102473,Guifré - Tortosa,41.43787688,2.23463413,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=102473
1588,102474,Guifré - Av. del Maresme,41.43385569,2.2298648,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=102474
1589,102475,Guifré - Cervantes,41.44130865,2.23870043,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=102475
1591,102477,Guifré - J. Galvé Brussón,41.43610502,2.23252553,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=102477
1593,109788,Guifré - Maria Auxiliadora,41.44269625,2.24034459,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=109788
1596,1405,Guipúscoa - Selva de Mar,41.41746,2.1982636,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=001405
1598,899,Guipúscoa - Biscaia,41.426889,2.21109275,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=000899
1602,105,Guipúscoa - Bac de Roda,41.41497,2.195547,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=000105
1603,106,Guipúscoa - Bac de Roda,41.41499143,2.19499974,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=000106
1604,398,Guipúscoa - Julián Besteiro,41.41648839,2.19754677,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=000398
1608,1451,Guipúscoa - Cantàbria,41.419864,2.202078,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=001451
1611,541,Guipúscoa - Treball,41.41816,2.199804,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=000541
1614,1744,Tibidabo - Mare de Déu de Montserrat,41.427545,2.21114,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=001744
1615,542,Guipúscoa - Cantàbria,41.42005255,2.20174491,http://www.ambmobilitat.cat/Principales/DatosParada.aspx?linea=0&version=0&cerca=1&punto=000542
