stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
1898,,"Ingenierías",,28.07147000,-15.45530400,,,,,,
1966,,"Intercambiador de Tamaraceite",,28.09873400,-15.47944600,,,,,,
1020,,"Intercambiador Santa Catalina",,28.14008200,-15.42827800,,,,,,
1209,,"La Matula, frente 95",,28.08559000,-15.43883800,,,,,,
1205,,"La Matula, frente 25",,28.08977800,-15.43574500,,,,,,
1207,,"La Matula, frente 61",,28.08785800,-15.43702400,,,,,,
1011,,"Manuel Becerra (Puerto)",,28.14995400,-15.42173800,,,,,,
1944,,"Manuel Becerra (Puerto)",,28.15037500,-15.42207100,,,,,,
1993,,"Mercado de Vegueta",,28.10265634,-15.41300107,,,,,,
1026,,"Parque Santa Catalina",,28.14033800,-15.43077700,,,,,,
1666,,"Parque Tecnológico",,28.07948400,-15.45341200,,,,,,
1303,,"Pº de Chil (Estadio Insular)",,28.12944300,-15.43477300,,,,,,
1305,,"Concepción Arenal (Pl. de España)",,28.13364200,-15.43491100,,,,,,
1287,,"Pº San Antonio, 56",,28.11377400,-15.42846800,,,,,,
1079,,"Pº San José (Iglesia San José)",,28.09512300,-15.41840000,,,,,,
1082,,"Pº San José (Iglesia San José)",,28.09472900,-15.41821400,,,,,,
1081,,"Pº San José, 170",,28.09223500,-15.41894500,,,,,,
1083,,"Pº San José, 214",,28.08977800,-15.41970000,,,,,,
1085,,"Pº San José, 264",,28.08821500,-15.42010300,,,,,,
1087,,"Pº San José, 290",,28.08599600,-15.41962000,,,,,,
1084,,"Pº San José, frente 154",,28.09183900,-15.41894000,,,,,,
1086,,"Pº San José, frente 208",,28.09064000,-15.41918200,,,,,,
1088,,"Pº San José, frente 266",,28.08827900,-15.41993700,,,,,,
1090,,"Pº San José, frente 298",,28.08572100,-15.41899200,,,,,,
1251,,"Tomás Morales, 120",,28.11693200,-15.42628400,,,,,,
1799,,"Tomás Morales, 4",,28.10850000,-15.42075000,,,,,,
1249,,"Tomás Morales, frente 69",,28.11500100,-15.42516200,,,,,,
1023,,"Juan M. Durán González (Base Naval)",,28.13560627,-15.43027891,,,,,,
1545,,"Pl. Barranco La Ballena",,28.11382700,-15.44666500,,,,,,
1247,,"Pl. de la Constitución (Obelisco)",,28.11230100,-15.42337200,,,,,,
1044,,"Pl. de la Constitución (Obelisco)",,28.11187300,-15.42374000,,,,,,
1412,,"Pl. de San Lorenzo",,28.07613333,-15.47628333,,,,,,
1211,,"Puente La Matula",,28.08273700,-15.44126600,,,,,,
1184,,"Residencial Flor Sirera",,28.10850000,-15.46496667,,,,,,
1951,,"Residencias (Campus Universitario)",,28.07958100,-15.45247400,,,,,,
1706,,"Hospital Dr. Negrín (Acceso principal)",,28.12056169,-15.44349890,,,,,,
1449,,"Sabino Berthelot (Pº Blas Cabrera Felipe)",,28.07996667,-15.41841667,,,,,,
1001,,"Teatro",,28.10437700,-15.41383000,,,,,,
1930,,"Teatro",,28.10380400,-15.41372000,,,,,,
1936,,"Tres Palmas",,28.06982800,-15.42286800,,,,,,
659,,"Lomo del Capón",,28.05468000,-15.44743000,,,,,,
523,,"Rafael Cabrera (Teatro)",,28.10416166,-15.41369667,,,,,,
1521,,"Pº San Antonio, 4",,28.10788335,-15.42248330,,,,,,
1524,,"Pº San Antonio, 85",,28.11218333,-15.42744995,,,,,,
1522,,"Pº San Antonio, 27",,28.10820001,-15.42240004,,,,,,
1507,,"Ignacio Pérez Galdós",,28.10533329,-15.42581664,,,,,,
1285,,"Pº San Antonio (López Orduña)",,28.11223200,-15.42741900,,,,,,
127,,"Doctor Sventenius, frente 2",,28.08485932,-15.42023197,,,,,,
1502,,"Las Torres (Madreselva)",,28.11326083,-15.45455575,,,,,,
453,,"León XIII",,28.10659400,-15.42539500,,,,,,
465,,"Gloria (Agustina de Aragón)",,28.10784587,-15.42480201,,,,,,
467,,"R. Mesa y López (CEIP Timplista José Antonio Ramos)",,28.10942745,-15.42535856,,,,,,
499,,"R. Mesa y López (El Audaz)",,28.11097588,-15.42727232,,,,,,
516,,"Av. Marítima (San Cristóbal)",,28.07971902,-15.41588232,,,,,,
318,,"Ignacio Pérez Galdós (Castillo de Mata)",,28.10659905,-15.42246044,,,,,,
961,,"Ind. José Sánchez Peñate (C.C. Las Arenas)",,28.12852381,-15.44740495,,,,,,
1977,,"Paseo de La Cornisa (Escaleritas)",,28.12268243,-15.43411463,,,,,,
736,,"Pintor Felo Monzón (Hipercor)",,28.09480631,-15.45642102,,,,,,
704,,"Pintor Felo Monzón (Hoya de La Gallina)",,28.09555681,-15.45607388,,,,,,
668,,"Arquitecto Laureano Arroyo, frente 153",,28.05898183,-15.44528690,,,,,,
730,,"Galilea, 60",,28.09135773,-15.48584761,,,,,,
428,,"Galilea, 20",,28.09298787,-15.48547698,,,,,,
713,,"Amurga, 27",,28.07587887,-15.41943195,,,,,,
432,,"Carretera de San Lorenzo, frente a 230",,28.07689393,-15.47801980,,,,,,
21,,"Primero de Mayo, 6",,28.10268833,-15.41775736,,,,,,
18,,"León y Castillo (Oficinas Municipales)",,28.12558018,-15.42930410,,,,,,
782,,"Juan Manuel Durán González (Galicia)",,28.13540670,-15.43303791,,,,,,
511,,"Juan Manuel Durán González (Bernardo de la Torre)",,28.13531295,-15.43416279,,,,,,
361,,"Benecharo (La Naval)",,28.15009451,-15.42387625,,,,,,
790,,"Carretera del Centro (Barrio de Quilmes, 3)",,28.07154402,-15.44985676,,,,,,
729,,"Avda. 8 de Marzo (C.C. Alisios)",,28.09443137,-15.47807120,,,,,,
732,,"Avda. 8 de Marzo (C.C. Alisios)",,28.09464699,-15.47800081,,,,,,
573,,"Miguel Curbelo (Autoridad Portuaria)",,28.14746999,-15.41944519,,,,,,
575,,"Av. Los Cambulloneros",,28.14520028,-15.41617123,,,,,,
577,,"Muelle de León y Castillo (Gasolinera de BP)",,28.14805283,-15.41680789,,,,,,
579,,"Av. de las Petrolíferas (Depósitos Comerciales)",,28.15326425,-15.41441620,,,,,,
591,,"Av. de las Petrolíferas (Astican)",,28.15633593,-15.41180648,,,,,,
593,,"Av. de las Petrolíferas (Repnaval - Grupo Zamakona)",,28.16001750,-15.40959689,,,,,,
628,,"Av. de las Petrolíferas (Reina Sofía)",,28.16101739,-15.40743775,,,,,,
594,,"Av. de las Petrolíferas (Repnaval - Grupo Zamakona)",,28.16009474,-15.40987666,,,,,,
592,,"Av. de las Petrolíferas (Astican)",,28.15665976,-15.41200213,,,,,,
590,,"Av. de las Petrolíferas (Depósitos Comerciales)",,28.15368594,-15.41430087,,,,,,
588,,"Muelle de León y Castillo (Gasolinera de BP)",,28.15053671,-15.41716683,,,,,,
586,,"Miguel Curbelo (Autoridad Portuaria)",,28.14761894,-15.41959613,,,,,,
514,,"San Cristóbal (Estribor)",,28.07628587,-15.41524501,,,,,,
526,,"San Cristóbal (Acceso Avda. Marítima)",,28.07972522,-15.41571054,,,,,,
602,,"Av. de las Petrolíferas (Reina Sofía)",,28.16077361,-15.40725607,,,,,,
609,,"Nelson Mandela (acceso)",,28.16328799,-15.40505399,,,,,,
964,,"Nelson Mandela (Armas)",,28.16353852,-15.39996338,,,,,,
616,,"Nelson Mandela (salida)",,28.16353066,-15.40538452,,,,,,
528,,"Tafira Baja",,28.07221566,-15.44967896,,,,,,
312,,"Pº de Chil (Estadio Insular)",,28.12817245,-15.43540648,,,,,,
720,,"Hoya de la Gallina (Cementerio de San Lázaro)",,28.09739665,-15.45822863,,,,,,
645,,"Alicante (C.S. San José)",,28.09239710,-15.41374047,,,,,,
571,,"Costa Rica",,28.13033219,-15.43972183,,,,,,
632,,"Beni",,28.15359794,-15.41823427,,,,,,
509,,"Cruce de La Montañeta",,28.05721273,-15.44888206,,,,,,
503,,"Miguel Martín Fernández de la Torre (frente centro de menores)",,28.05792345,-15.44184092,,,,,,
505,,"Miguel Martín Fernández de la Torre (Manuel Oraa)",,28.05788137,-15.44528389,,,,,,
1792,,"Ciudad Deportiva Gran Canaria",,28.07648789,-15.41743132,,,,,,
798,,"Mesa y López (Base Naval)",,28.13483158,-15.42963149,,,,,,
895,,"Mercado de Vegueta",,28.10286774,-15.41337617,,,,,,
794,,"Pico Viento",,28.07721630,-15.44398094,,,,,,
719,,"Pico Viento",,28.07710400,-15.44457391,,,,,,
647,,"Concepción Arenal",,28.13341363,-15.43504095,,,,,,
784,,"San Cristóbal (Iglesia)",,28.07767503,-15.41538189,,,,,,
785,,"Miller Industrial",,28.09730959,-15.44360563,,,,,,
707,,"Emilio Ley",,28.12182874,-15.43001062,,,,,,
652,,"Pío XII (Alejandro Hidalgo)",,28.12203696,-15.43029932,,,,,,
653,,"Párroco Villar Reina (Pº de Chil)",,28.11841977,-15.42987912,,,,,,
538,,"María Arencibia Cabrera",,28.09771246,-15.47718369,,,,,,
537,,"María Arencibia Cabrera",,28.09778609,-15.47730091,,,,,,
459,,"Cruz del Ovejero, 25",,28.09845968,-15.47722238,,,,,,
461,,"Ctra. de Tamaraceite, 171",,28.09801665,-15.47499854,,,,,,
463,,"Ctra. de Tamaraceite, 143",,28.09699398,-15.47396447,,,,,,
