service_id,date,exception_type
2.115.21.1328.2917,20190722,1
2.115.21.1328.2917,20190723,1
2.115.21.1328.2917,20190724,1
2.115.21.1328.2917,20190725,1
2.115.21.1328.2917,20190726,1
2.115.21.1328.2917,20190729,1
2.115.21.1328.2917,20190730,1
2.115.21.1328.2917,20190731,1
2.115.21.1328.2917,20190801,1
2.115.21.1328.2917,20190802,1
2.115.21.1328.2917,20190805,1
2.115.21.1328.2917,20190806,1
2.115.21.1328.2917,20190807,1
2.115.21.1328.2917,20190808,1
2.115.21.1328.2917,20190809,1
2.115.21.1328.2917,20190812,1
2.115.21.1328.2917,20190813,1
2.115.21.1328.2917,20190814,1
2.115.21.1328.2917,20190816,1
2.115.21.1328.2917,20190819,1
2.115.21.1328.2917,20190820,1
2.115.21.1328.2917,20190821,1
2.115.21.1328.2917,20190822,1
2.115.21.1328.2917,20190823,1
2.115.21.1328.2917,20190826,1
2.115.21.1328.2917,20190827,1
2.115.21.1328.2917,20190828,1
2.115.21.1328.2917,20190829,1
2.115.21.1328.2917,20190830,1
2.115.21.1328.2917,20190902,1
2.115.21.1328.2917,20190903,1
2.115.21.1328.2917,20190904,1
2.115.21.1328.2917,20190905,1
2.115.21.1328.2917,20190906,1
2.115.21.1328.2917,20190909,1
2.115.21.1328.2917,20190910,1
2.115.21.1328.2917,20190912,1
2.115.21.1328.2917,20190913,1
2.115.21.1328.2917,20190916,1
2.115.21.1328.2917,20190917,1
2.115.21.1328.2917,20190918,1
2.115.21.1328.2917,20190919,1
2.115.21.1328.2917,20190920,1
2.115.21.1328.2917,20190923,1
2.115.21.1328.2917,20190925,1
2.115.21.1328.2917,20190926,1
2.115.21.1328.2917,20190927,1
2.115.21.1328.2917,20190930,1
2.115.21.1328.2917,20191001,1
2.115.21.1328.2917,20191002,1
2.115.21.1328.2917,20191003,1
2.115.21.1328.2917,20191004,1
2.115.21.1328.2917,20191007,1
2.115.21.1328.2917,20191008,1
2.115.21.1328.2917,20191009,1
2.115.21.1328.2917,20191010,1
2.115.21.1328.2917,20191011,1
2.115.21.1328.2917,20191014,1
2.115.21.1328.2917,20191015,1
2.115.21.1328.2917,20191016,1
2.115.21.1328.2917,20191017,1
2.115.21.1328.2917,20191018,1
2.115.21.1328.2917,20191021,1
2.115.21.1328.2917,20191022,1
2.115.21.1328.2917,20191023,1
2.115.21.1328.2917,20191024,1
2.115.21.1328.2917,20191025,1
2.115.21.1328.2917,20191028,1
2.115.21.1328.2917,20191029,1
2.115.21.1328.2917,20191030,1
2.115.21.1328.2917,20191031,1
2.115.21.1328.2917,20191104,1
2.115.21.1328.2917,20191105,1
2.115.21.1328.2917,20191106,1
2.115.21.1328.2917,20191107,1
2.115.21.1328.2917,20191108,1
2.115.21.1328.2917,20191111,1
2.115.21.1328.2917,20191112,1
2.115.21.1328.2917,20191113,1
2.115.21.1328.2917,20191114,1
2.115.21.1328.2917,20191115,1
2.115.21.1328.2917,20191118,1
2.115.21.1328.2917,20191119,1
2.115.21.1328.2917,20191120,1
2.115.21.1328.2917,20191121,1
2.115.21.1328.2917,20191122,1
2.115.21.1328.2917,20191125,1
2.115.21.1328.2917,20191126,1
2.115.21.1328.2917,20191127,1
2.115.21.1328.2917,20191128,1
2.115.21.1328.2917,20191129,1
2.115.21.1328.2917,20191202,1
2.115.21.1328.2917,20191203,1
2.115.21.1328.2917,20191204,1
2.115.21.1328.2917,20191205,1
2.115.21.1328.2917,20191209,1
2.115.21.1328.2917,20191210,1
2.115.21.1328.2917,20191211,1
2.115.21.1328.2917,20191212,1
2.115.21.1328.2917,20191213,1
2.115.21.1328.2917,20191216,1
2.115.21.1328.2917,20191217,1
2.115.21.1328.2917,20191218,1
2.115.21.1328.2917,20191219,1
2.115.21.1328.2917,20191220,1
2.115.21.1328.2917,20191223,1
2.115.21.1328.2917,20191224,1
2.115.21.1328.2917,20191227,1
2.115.21.1328.2917,20191230,1
2.115.21.1328.2917,20191231,1
2.116.26.903.2930,20190707,1
2.116.26.903.2930,20190714,1
2.116.26.903.2930,20190721,1
2.116.26.903.2930,20190728,1
2.116.26.903.2930,20190804,1
2.116.26.903.2930,20190811,1
2.116.26.903.2930,20190815,1
2.116.26.903.2930,20190818,1
2.116.26.903.2930,20190825,1
2.116.26.903.2930,20190901,1
2.116.26.903.2930,20190908,1
2.116.26.903.2930,20190911,1
2.116.26.903.2930,20190915,1
2.116.26.903.2930,20190922,1
2.116.26.903.2930,20190924,1
2.116.26.903.2930,20190929,1
2.116.26.903.2930,20191006,1
2.116.26.903.2930,20191012,1
2.116.26.903.2930,20191013,1
2.116.26.903.2930,20191020,1
2.116.26.903.2930,20191027,1
2.116.26.903.2930,20191101,1
2.116.26.903.2930,20191103,1
2.116.26.903.2930,20191110,1
2.116.26.903.2930,20191117,1
2.116.26.903.2930,20191124,1
2.116.26.903.2930,20191201,1
2.116.26.903.2930,20191206,1
2.116.26.903.2930,20191208,1
2.116.26.903.2930,20191215,1
2.116.26.903.2930,20191222,1
2.116.26.903.2930,20191225,1
2.116.26.903.2930,20191226,1
2.116.26.903.2930,20191229,1
2.116.26.904.2930,20190706,1
2.116.26.904.2930,20190713,1
2.116.26.904.2930,20190720,1
2.116.26.904.2930,20190727,1
2.116.26.904.2930,20190803,1
2.116.26.904.2930,20190810,1
2.116.26.904.2930,20190817,1
2.116.26.904.2930,20190824,1
2.116.26.904.2930,20190831,1
2.116.26.904.2930,20190907,1
2.116.26.904.2930,20190914,1
2.116.26.904.2930,20190921,1
2.116.26.904.2930,20190928,1
2.116.26.904.2930,20191005,1
2.116.26.904.2930,20191019,1
2.116.26.904.2930,20191026,1
2.116.26.904.2930,20191102,1
2.116.26.904.2930,20191109,1
2.116.26.904.2930,20191116,1
2.116.26.904.2930,20191123,1
2.116.26.904.2930,20191130,1
2.116.26.904.2930,20191207,1
2.116.26.904.2930,20191214,1
2.116.26.904.2930,20191221,1
2.116.26.904.2930,20191228,1
2.116.26.909.2930,20190704,1
2.116.26.909.2930,20190705,1
2.116.26.909.2930,20190708,1
2.116.26.909.2930,20190709,1
2.116.26.909.2930,20190710,1
2.116.26.909.2930,20190711,1
2.116.26.909.2930,20190712,1
2.116.26.909.2930,20190715,1
2.116.26.909.2930,20190716,1
2.116.26.909.2930,20190717,1
2.116.26.909.2930,20190718,1
2.116.26.909.2930,20190719,1
2.116.26.909.2930,20190722,1
2.116.26.909.2930,20190723,1
2.116.26.909.2930,20190724,1
2.116.26.909.2930,20190725,1
2.116.26.909.2930,20190726,1
2.116.26.909.2930,20190729,1
2.116.26.909.2930,20190730,1
2.116.26.909.2930,20190731,1
2.116.26.909.2930,20190801,1
2.116.26.909.2930,20190802,1
2.116.26.909.2930,20190805,1
2.116.26.909.2930,20190806,1
2.116.26.909.2930,20190807,1
2.116.26.909.2930,20190808,1
2.116.26.909.2930,20190809,1
2.116.26.909.2930,20190812,1
2.116.26.909.2930,20190813,1
2.116.26.909.2930,20190814,1
2.116.26.909.2930,20190816,1
2.116.26.909.2930,20190819,1
2.116.26.909.2930,20190820,1
2.116.26.909.2930,20190821,1
2.116.26.909.2930,20190822,1
2.116.26.909.2930,20190823,1
2.116.26.909.2930,20190826,1
2.116.26.909.2930,20190827,1
2.116.26.909.2930,20190828,1
2.116.26.909.2930,20190829,1
2.116.26.909.2930,20190830,1
2.116.26.909.2930,20190902,1
2.116.26.909.2930,20190903,1
2.116.26.909.2930,20190904,1
2.116.26.909.2930,20190905,1
2.116.26.909.2930,20190906,1
2.116.26.909.2930,20190909,1
2.116.26.909.2930,20190910,1
2.116.26.909.2930,20190912,1
2.116.26.909.2930,20190913,1
2.116.26.909.2930,20190916,1
2.116.26.909.2930,20190917,1
2.116.26.909.2930,20190918,1
2.116.26.909.2930,20190919,1
2.116.26.909.2930,20190920,1
2.116.26.909.2930,20190923,1
2.116.26.909.2930,20190925,1
2.116.26.909.2930,20190926,1
2.116.26.909.2930,20190927,1
2.116.26.909.2930,20190930,1
2.116.26.909.2930,20191001,1
2.116.26.909.2930,20191002,1
2.116.26.909.2930,20191003,1
2.116.26.909.2930,20191004,1
2.116.26.909.2930,20191007,1
2.116.26.909.2930,20191008,1
2.116.26.909.2930,20191009,1
2.116.26.909.2930,20191010,1
2.116.26.909.2930,20191011,1
2.116.26.909.2930,20191014,1
2.116.26.909.2930,20191015,1
2.116.26.909.2930,20191016,1
2.116.26.909.2930,20191017,1
2.116.26.909.2930,20191018,1
2.116.26.909.2930,20191021,1
2.116.26.909.2930,20191022,1
2.116.26.909.2930,20191023,1
2.116.26.909.2930,20191024,1
2.116.26.909.2930,20191025,1
2.116.26.909.2930,20191028,1
2.116.26.909.2930,20191029,1
2.116.26.909.2930,20191030,1
2.116.26.909.2930,20191031,1
2.116.26.909.2930,20191104,1
2.116.26.909.2930,20191105,1
2.116.26.909.2930,20191106,1
2.116.26.909.2930,20191107,1
2.116.26.909.2930,20191108,1
2.116.26.909.2930,20191111,1
2.116.26.909.2930,20191112,1
2.116.26.909.2930,20191113,1
2.116.26.909.2930,20191114,1
2.116.26.909.2930,20191115,1
2.116.26.909.2930,20191118,1
2.116.26.909.2930,20191119,1
2.116.26.909.2930,20191120,1
2.116.26.909.2930,20191121,1
2.116.26.909.2930,20191122,1
2.116.26.909.2930,20191125,1
2.116.26.909.2930,20191126,1
2.116.26.909.2930,20191127,1
2.116.26.909.2930,20191128,1
2.116.26.909.2930,20191129,1
2.116.26.909.2930,20191202,1
2.116.26.909.2930,20191203,1
2.116.26.909.2930,20191204,1
2.116.26.909.2930,20191205,1
2.116.26.909.2930,20191209,1
2.116.26.909.2930,20191210,1
2.116.26.909.2930,20191211,1
2.116.26.909.2930,20191212,1
2.116.26.909.2930,20191213,1
2.116.26.909.2930,20191216,1
2.116.26.909.2930,20191217,1
2.116.26.909.2930,20191218,1
2.116.26.909.2930,20191219,1
2.116.26.909.2930,20191220,1
2.116.26.909.2930,20191223,1
2.116.26.909.2930,20191224,1
2.116.26.909.2930,20191227,1
2.116.26.909.2930,20191230,1
2.116.26.909.2930,20191231,1
2.117.81.623.2914,20190706,1
2.117.81.623.2914,20190713,1
2.117.81.623.2914,20190720,1
2.117.81.623.2914,20190727,1
2.117.81.623.2914,20190803,1
2.117.81.623.2914,20190810,1
2.117.81.623.2914,20190817,1
2.117.81.623.2914,20190824,1
2.117.81.623.2914,20190831,1
2.117.81.623.2914,20190907,1
2.117.81.623.2914,20190914,1
2.117.81.623.2914,20190921,1
2.117.81.623.2914,20190928,1
2.117.81.623.2914,20191005,1
2.117.81.623.2914,20191019,1
2.117.81.623.2914,20191026,1
2.117.81.623.2914,20191102,1
2.117.81.623.2914,20191109,1
2.117.81.623.2914,20191116,1
2.117.81.623.2914,20191123,1
2.117.81.623.2914,20191130,1
2.117.81.623.2914,20191207,1
2.117.81.623.2914,20191214,1
2.117.81.623.2914,20191221,1
2.117.81.623.2914,20191228,1
2.117.81.624.2914,20190704,1
2.117.81.624.2914,20190705,1
2.117.81.624.2914,20190708,1
2.117.81.624.2914,20190709,1
2.117.81.624.2914,20190710,1
2.117.81.624.2914,20190711,1
2.117.81.624.2914,20190712,1
2.117.81.624.2914,20190715,1
2.117.81.624.2914,20190716,1
2.117.81.624.2914,20190717,1
2.117.81.624.2914,20190718,1
2.117.81.624.2914,20190719,1
2.117.81.624.2914,20190722,1
2.117.81.624.2914,20190723,1
2.117.81.624.2914,20190724,1
2.117.81.624.2914,20190725,1
2.117.81.624.2914,20190726,1
2.117.81.624.2914,20190729,1
2.117.81.624.2914,20190730,1
2.117.81.624.2914,20190731,1
2.117.81.624.2914,20190801,1
2.117.81.624.2914,20190802,1
2.117.81.624.2914,20190805,1
2.117.81.624.2914,20190806,1
2.117.81.624.2914,20190807,1
2.117.81.624.2914,20190808,1
2.117.81.624.2914,20190809,1
2.117.81.624.2914,20190812,1
2.117.81.624.2914,20190813,1
2.117.81.624.2914,20190814,1
2.117.81.624.2914,20190816,1
2.117.81.624.2914,20190819,1
2.117.81.624.2914,20190820,1
2.117.81.624.2914,20190821,1
2.117.81.624.2914,20190822,1
2.117.81.624.2914,20190823,1
2.117.81.624.2914,20190826,1
2.117.81.624.2914,20190827,1
2.117.81.624.2914,20190828,1
2.117.81.624.2914,20190829,1
2.117.81.624.2914,20190830,1
2.117.81.624.2914,20190902,1
2.117.81.624.2914,20190903,1
2.117.81.624.2914,20190904,1
2.117.81.624.2914,20190905,1
2.117.81.624.2914,20190906,1
2.117.81.624.2914,20190909,1
2.117.81.624.2914,20190910,1
2.117.81.624.2914,20190912,1
2.117.81.624.2914,20190913,1
2.117.81.624.2914,20190916,1
2.117.81.624.2914,20190917,1
2.117.81.624.2914,20190918,1
2.117.81.624.2914,20190919,1
2.117.81.624.2914,20190920,1
2.117.81.624.2914,20190923,1
2.117.81.624.2914,20190925,1
2.117.81.624.2914,20190926,1
2.117.81.624.2914,20190927,1
2.117.81.624.2914,20190930,1
2.117.81.624.2914,20191001,1
2.117.81.624.2914,20191002,1
2.117.81.624.2914,20191003,1
2.117.81.624.2914,20191004,1
2.117.81.624.2914,20191007,1
2.117.81.624.2914,20191008,1
2.117.81.624.2914,20191009,1
2.117.81.624.2914,20191010,1
2.117.81.624.2914,20191011,1
2.117.81.624.2914,20191014,1
2.117.81.624.2914,20191015,1
2.117.81.624.2914,20191016,1
2.117.81.624.2914,20191017,1
2.117.81.624.2914,20191018,1
2.117.81.624.2914,20191021,1
2.117.81.624.2914,20191022,1
2.117.81.624.2914,20191023,1
2.117.81.624.2914,20191024,1
2.117.81.624.2914,20191025,1
2.117.81.624.2914,20191028,1
2.117.81.624.2914,20191029,1
2.117.81.624.2914,20191030,1
2.117.81.624.2914,20191031,1
2.117.81.624.2914,20191104,1
2.117.81.624.2914,20191105,1
2.117.81.624.2914,20191106,1
2.117.81.624.2914,20191107,1
2.117.81.624.2914,20191108,1
2.117.81.624.2914,20191111,1
2.117.81.624.2914,20191112,1
2.117.81.624.2914,20191113,1
2.117.81.624.2914,20191114,1
2.117.81.624.2914,20191115,1
2.117.81.624.2914,20191118,1
2.117.81.624.2914,20191119,1
2.117.81.624.2914,20191120,1
2.117.81.624.2914,20191121,1
2.117.81.624.2914,20191122,1
2.117.81.624.2914,20191125,1
2.117.81.624.2914,20191126,1
2.117.81.624.2914,20191127,1
2.117.81.624.2914,20191128,1
2.117.81.624.2914,20191129,1
2.117.81.624.2914,20191202,1
2.117.81.624.2914,20191203,1
2.117.81.624.2914,20191204,1
2.117.81.624.2914,20191205,1
2.117.81.624.2914,20191209,1
2.117.81.624.2914,20191210,1
2.117.81.624.2914,20191211,1
2.117.81.624.2914,20191212,1
2.117.81.624.2914,20191213,1
2.117.81.624.2914,20191216,1
2.117.81.624.2914,20191217,1
2.117.81.624.2914,20191218,1
2.117.81.624.2914,20191219,1
2.117.81.624.2914,20191220,1
2.117.81.624.2914,20191223,1
2.117.81.624.2914,20191224,1
2.117.81.624.2914,20191227,1
2.117.81.624.2914,20191230,1
2.117.81.624.2914,20191231,1
2.117.81.653.2914,20190707,1
2.117.81.653.2914,20190714,1
2.117.81.653.2914,20190721,1
2.117.81.653.2914,20190728,1
2.117.81.653.2914,20190804,1
2.117.81.653.2914,20190811,1
2.117.81.653.2914,20190815,1
2.117.81.653.2914,20190818,1
2.117.81.653.2914,20190825,1
2.117.81.653.2914,20190901,1
2.117.81.653.2914,20190908,1
2.117.81.653.2914,20190911,1
2.117.81.653.2914,20190915,1
2.117.81.653.2914,20190922,1
2.117.81.653.2914,20190924,1
2.117.81.653.2914,20190929,1
2.117.81.653.2914,20191006,1
2.117.81.653.2914,20191012,1
2.117.81.653.2914,20191013,1
2.117.81.653.2914,20191020,1
2.117.81.653.2914,20191027,1
2.117.81.653.2914,20191101,1
2.117.81.653.2914,20191103,1
2.117.81.653.2914,20191110,1
2.117.81.653.2914,20191117,1
2.117.81.653.2914,20191124,1
2.117.81.653.2914,20191201,1
2.117.81.653.2914,20191206,1
2.117.81.653.2914,20191208,1
2.117.81.653.2914,20191215,1
2.117.81.653.2914,20191222,1
2.117.81.653.2914,20191225,1
2.117.81.653.2914,20191226,1
2.117.81.653.2914,20191229,1
2.118.20.626.2915,20190704,1
2.118.20.626.2915,20190705,1
2.118.20.626.2915,20190708,1
2.118.20.626.2915,20190709,1
2.118.20.626.2915,20190710,1
2.118.20.626.2915,20190711,1
2.118.20.626.2915,20190712,1
2.118.20.626.2915,20190715,1
2.118.20.626.2915,20190716,1
2.118.20.626.2915,20190717,1
2.118.20.626.2915,20190718,1
2.118.20.626.2915,20190719,1
2.118.20.626.2915,20190722,1
2.118.20.626.2915,20190723,1
2.118.20.626.2915,20190724,1
2.118.20.626.2915,20190725,1
2.118.20.626.2915,20190726,1
2.118.20.626.2915,20190729,1
2.118.20.626.2915,20190730,1
2.118.20.626.2915,20190731,1
2.118.20.626.2915,20190801,1
2.118.20.626.2915,20190802,1
2.118.20.626.2915,20190805,1
2.118.20.626.2915,20190806,1
2.118.20.626.2915,20190807,1
2.118.20.626.2915,20190808,1
2.118.20.626.2915,20190809,1
2.118.20.626.2915,20190812,1
2.118.20.626.2915,20190813,1
2.118.20.626.2915,20190814,1
2.118.20.626.2915,20190816,1
2.118.20.626.2915,20190819,1
2.118.20.626.2915,20190820,1
2.118.20.626.2915,20190821,1
2.118.20.626.2915,20190822,1
2.118.20.626.2915,20190823,1
2.118.20.626.2915,20190826,1
2.118.20.626.2915,20190827,1
2.118.20.626.2915,20190828,1
2.118.20.626.2915,20190829,1
2.118.20.626.2915,20190830,1
2.118.20.626.2915,20190902,1
2.118.20.626.2915,20190903,1
2.118.20.626.2915,20190904,1
2.118.20.626.2915,20190905,1
2.118.20.626.2915,20190906,1
2.118.20.626.2915,20190909,1
2.118.20.626.2915,20190910,1
2.118.20.626.2915,20190912,1
2.118.20.626.2915,20190913,1
2.118.20.626.2915,20190916,1
2.118.20.626.2915,20190917,1
2.118.20.626.2915,20190918,1
2.118.20.626.2915,20190919,1
2.118.20.626.2915,20190920,1
2.118.20.626.2915,20190923,1
2.118.20.626.2915,20190925,1
2.118.20.626.2915,20190926,1
2.118.20.626.2915,20190927,1
2.118.20.626.2915,20190930,1
2.118.20.626.2915,20191001,1
2.118.20.626.2915,20191002,1
2.118.20.626.2915,20191003,1
2.118.20.626.2915,20191004,1
2.118.20.626.2915,20191007,1
2.118.20.626.2915,20191008,1
2.118.20.626.2915,20191009,1
2.118.20.626.2915,20191010,1
2.118.20.626.2915,20191011,1
2.118.20.626.2915,20191014,1
2.118.20.626.2915,20191015,1
2.118.20.626.2915,20191016,1
2.118.20.626.2915,20191017,1
2.118.20.626.2915,20191018,1
2.118.20.626.2915,20191021,1
2.118.20.626.2915,20191022,1
2.118.20.626.2915,20191023,1
2.118.20.626.2915,20191024,1
2.118.20.626.2915,20191025,1
2.118.20.626.2915,20191028,1
2.118.20.626.2915,20191029,1
2.118.20.626.2915,20191030,1
2.118.20.626.2915,20191031,1
2.118.20.626.2915,20191104,1
2.118.20.626.2915,20191105,1
2.118.20.626.2915,20191106,1
2.118.20.626.2915,20191107,1
2.118.20.626.2915,20191108,1
2.118.20.626.2915,20191111,1
2.118.20.626.2915,20191112,1
2.118.20.626.2915,20191113,1
2.118.20.626.2915,20191114,1
2.118.20.626.2915,20191115,1
2.118.20.626.2915,20191118,1
2.118.20.626.2915,20191119,1
2.118.20.626.2915,20191120,1
2.118.20.626.2915,20191121,1
2.118.20.626.2915,20191122,1
2.118.20.626.2915,20191125,1
2.118.20.626.2915,20191126,1
2.118.20.626.2915,20191127,1
2.118.20.626.2915,20191128,1
2.118.20.626.2915,20191129,1
2.118.20.626.2915,20191202,1
2.118.20.626.2915,20191203,1
2.118.20.626.2915,20191204,1
2.118.20.626.2915,20191205,1
2.118.20.626.2915,20191209,1
2.118.20.626.2915,20191210,1
2.118.20.626.2915,20191211,1
2.118.20.626.2915,20191212,1
2.118.20.626.2915,20191213,1
2.118.20.626.2915,20191216,1
2.118.20.626.2915,20191217,1
2.118.20.626.2915,20191218,1
2.118.20.626.2915,20191219,1
2.118.20.626.2915,20191220,1
2.118.20.626.2915,20191223,1
2.118.20.626.2915,20191224,1
2.118.20.626.2915,20191227,1
2.118.20.626.2915,20191230,1
2.118.20.626.2915,20191231,1
2.118.20.627.2915,20190706,1
2.118.20.627.2915,20190713,1
2.118.20.627.2915,20190720,1
2.118.20.627.2915,20190727,1
2.118.20.627.2915,20190803,1
2.118.20.627.2915,20190810,1
2.118.20.627.2915,20190817,1
2.118.20.627.2915,20190824,1
2.118.20.627.2915,20190831,1
2.118.20.627.2915,20190907,1
2.118.20.627.2915,20190914,1
2.118.20.627.2915,20190921,1
2.118.20.627.2915,20190928,1
2.118.20.627.2915,20191005,1
2.118.20.627.2915,20191019,1
2.118.20.627.2915,20191026,1
2.118.20.627.2915,20191102,1
2.118.20.627.2915,20191109,1
2.118.20.627.2915,20191116,1
2.118.20.627.2915,20191123,1
2.118.20.627.2915,20191130,1
2.118.20.627.2915,20191207,1
2.118.20.627.2915,20191214,1
2.118.20.627.2915,20191221,1
2.118.20.627.2915,20191228,1
2.118.20.654.2915,20190707,1
2.118.20.654.2915,20190714,1
2.118.20.654.2915,20190721,1
2.118.20.654.2915,20190728,1
2.118.20.654.2915,20190804,1
2.118.20.654.2915,20190811,1
2.118.20.654.2915,20190815,1
2.118.20.654.2915,20190818,1
2.118.20.654.2915,20190825,1
2.118.20.654.2915,20190901,1
2.118.20.654.2915,20190908,1
2.118.20.654.2915,20190911,1
2.118.20.654.2915,20190915,1
2.118.20.654.2915,20190922,1
2.118.20.654.2915,20190924,1
2.118.20.654.2915,20190929,1
2.118.20.654.2915,20191006,1
2.118.20.654.2915,20191012,1
2.118.20.654.2915,20191013,1
2.118.20.654.2915,20191020,1
2.118.20.654.2915,20191027,1
2.118.20.654.2915,20191101,1
2.118.20.654.2915,20191103,1
2.118.20.654.2915,20191110,1
2.118.20.654.2915,20191117,1
2.118.20.654.2915,20191124,1
2.118.20.654.2915,20191201,1
2.118.20.654.2915,20191206,1
2.118.20.654.2915,20191208,1
2.118.20.654.2915,20191215,1
2.118.20.654.2915,20191222,1
2.118.20.654.2915,20191225,1
2.118.20.654.2915,20191226,1
2.118.20.654.2915,20191229,1
2.119.37.1495.2931,20190704,1
2.119.37.1495.2931,20190705,1
2.119.37.1495.2931,20190708,1
2.119.37.1495.2931,20190709,1
2.119.37.1495.2931,20190710,1
2.119.37.1495.2931,20190711,1
2.119.37.1495.2931,20190712,1
2.119.37.1495.2931,20190715,1
2.119.37.1495.2931,20190716,1
2.119.37.1495.2931,20190717,1
2.119.37.1495.2931,20190718,1
2.119.37.1495.2931,20190719,1
2.119.37.1495.2931,20190722,1
2.119.37.1495.2931,20190723,1
2.119.37.1495.2931,20190724,1
2.119.37.1495.2931,20190725,1
2.119.37.1495.2931,20190726,1
2.119.37.1495.2931,20190729,1
2.119.37.1495.2931,20190730,1
2.119.37.1495.2931,20190731,1
2.119.37.1495.2931,20190801,1
2.119.37.1495.2931,20190802,1
2.119.37.1495.2931,20190805,1
2.119.37.1495.2931,20190806,1
2.119.37.1495.2931,20190807,1
2.119.37.1495.2931,20190808,1
2.119.37.1495.2931,20190809,1
2.119.37.1495.2931,20190812,1
2.119.37.1495.2931,20190813,1
2.119.37.1495.2931,20190814,1
2.119.37.1495.2931,20190816,1
2.119.37.1495.2931,20190819,1
2.119.37.1495.2931,20190820,1
2.119.37.1495.2931,20190821,1
2.119.37.1495.2931,20190822,1
2.119.37.1495.2931,20190823,1
2.119.37.1495.2931,20190826,1
2.119.37.1495.2931,20190827,1
2.119.37.1495.2931,20190828,1
2.119.37.1495.2931,20190829,1
2.119.37.1495.2931,20190830,1
2.119.37.1495.2931,20190902,1
2.119.37.1495.2931,20190903,1
2.119.37.1495.2931,20190904,1
2.119.37.1495.2931,20190905,1
2.119.37.1495.2931,20190906,1
2.119.37.1495.2931,20190909,1
2.119.37.1495.2931,20190910,1
2.119.37.1495.2931,20190912,1
2.119.37.1495.2931,20190913,1
2.119.37.1495.2931,20190916,1
2.119.37.1495.2931,20190917,1
2.119.37.1495.2931,20190918,1
2.119.37.1495.2931,20190919,1
2.119.37.1495.2931,20190920,1
2.119.37.1495.2931,20190923,1
2.119.37.1495.2931,20190925,1
2.119.37.1495.2931,20190926,1
2.119.37.1495.2931,20190927,1
2.119.37.1495.2931,20190930,1
2.119.37.1495.2931,20191001,1
2.119.37.1495.2931,20191002,1
2.119.37.1495.2931,20191003,1
2.119.37.1495.2931,20191004,1
2.119.37.1495.2931,20191007,1
2.119.37.1495.2931,20191008,1
2.119.37.1495.2931,20191009,1
2.119.37.1495.2931,20191010,1
2.119.37.1495.2931,20191011,1
2.119.37.1495.2931,20191014,1
2.119.37.1495.2931,20191015,1
2.119.37.1495.2931,20191016,1
2.119.37.1495.2931,20191017,1
2.119.37.1495.2931,20191018,1
2.119.37.1495.2931,20191021,1
2.119.37.1495.2931,20191022,1
2.119.37.1495.2931,20191023,1
2.119.37.1495.2931,20191024,1
2.119.37.1495.2931,20191025,1
2.119.37.1495.2931,20191028,1
2.119.37.1495.2931,20191029,1
2.119.37.1495.2931,20191030,1
2.119.37.1495.2931,20191031,1
2.119.37.1495.2931,20191104,1
2.119.37.1495.2931,20191105,1
2.119.37.1495.2931,20191106,1
2.119.37.1495.2931,20191107,1
2.119.37.1495.2931,20191108,1
2.119.37.1495.2931,20191111,1
2.119.37.1495.2931,20191112,1
2.119.37.1495.2931,20191113,1
2.119.37.1495.2931,20191114,1
2.119.37.1495.2931,20191115,1
2.119.37.1495.2931,20191118,1
2.119.37.1495.2931,20191119,1
2.119.37.1495.2931,20191120,1
2.119.37.1495.2931,20191121,1
2.119.37.1495.2931,20191122,1
2.119.37.1495.2931,20191125,1
2.119.37.1495.2931,20191126,1
2.119.37.1495.2931,20191127,1
2.119.37.1495.2931,20191128,1
2.119.37.1495.2931,20191129,1
2.119.37.1495.2931,20191202,1
2.119.37.1495.2931,20191203,1
2.119.37.1495.2931,20191204,1
2.119.37.1495.2931,20191205,1
2.119.37.1495.2931,20191209,1
2.119.37.1495.2931,20191210,1
2.119.37.1495.2931,20191211,1
2.119.37.1495.2931,20191212,1
2.119.37.1495.2931,20191213,1
2.119.37.1495.2931,20191216,1
2.119.37.1495.2931,20191217,1
2.119.37.1495.2931,20191218,1
2.119.37.1495.2931,20191219,1
2.119.37.1495.2931,20191220,1
2.119.37.1495.2931,20191223,1
2.119.37.1495.2931,20191224,1
2.119.37.1495.2931,20191227,1
2.119.37.1495.2931,20191230,1
2.119.37.1495.2931,20191231,1
2.119.37.1507.2931,20190706,1
2.119.37.1507.2931,20190713,1
2.119.37.1507.2931,20190720,1
2.119.37.1507.2931,20190727,1
2.119.37.1507.2931,20190803,1
2.119.37.1507.2931,20190810,1
2.119.37.1507.2931,20190817,1
2.119.37.1507.2931,20190824,1
2.119.37.1507.2931,20190831,1
2.119.37.1507.2931,20190907,1
2.119.37.1507.2931,20190914,1
2.119.37.1507.2931,20190921,1
2.119.37.1507.2931,20190928,1
2.119.37.1507.2931,20191005,1
2.119.37.1507.2931,20191019,1
2.119.37.1507.2931,20191026,1
2.119.37.1507.2931,20191102,1
2.119.37.1507.2931,20191109,1
2.119.37.1507.2931,20191116,1
2.119.37.1507.2931,20191123,1
2.119.37.1507.2931,20191130,1
2.119.37.1507.2931,20191207,1
2.119.37.1507.2931,20191214,1
2.119.37.1507.2931,20191221,1
2.119.37.1507.2931,20191228,1
2.119.37.1508.2931,20190707,1
2.119.37.1508.2931,20190714,1
2.119.37.1508.2931,20190721,1
2.119.37.1508.2931,20190728,1
2.119.37.1508.2931,20190804,1
2.119.37.1508.2931,20190811,1
2.119.37.1508.2931,20190815,1
